City,State,lat,lon
Lake Madison,South Dakota,43.9593,-97.021
Carthage,Indiana,39.7366,-85.5715
West Salem,Illinois,38.5198,-88.0092
Innsbrook,Missouri,38.7629,-91.0552
Benton,Missouri,37.099,-89.5624
Menno,South Dakota,43.2386,-97.5774
Palenville,New York,42.1773,-74.0226
Adair,Iowa,41.5004,-94.6434
Pentwater,Michigan,43.7793,-86.4303
Tecumseh,Indiana,39.5654,-87.4326
Flushing,Ohio,40.1481,-81.0647
Lime Ridge,Pennsylvania,41.024,-76.3504
Denali Park,Alaska,63.5909,-148.7107
Monroe City,Indiana,38.6145,-87.3532
Eden,Utah,41.3022,-111.8085
Brecon,Ohio,39.2798,-84.3531
Eden,Maryland,38.2792,-75.6533
Sunbright,Tennessee,36.2428,-84.6798
Laurys Station,Pennsylvania,40.7232,-75.5366
Happy Camp,California,41.8104,-123.3892
Williamsdale,Ohio,39.4421,-84.5298
Emerson,Nebraska,42.2783,-96.7263
Loreauville,Louisiana,30.0602,-91.7378
Deport,Texas,33.5291,-95.3174
Farmersville,Pennsylvania,40.1291,-76.1551
Claysville,Pennsylvania,40.1199,-80.4131
Flat Top Mountain,Tennessee,35.3319,-85.2
Sanderson,Texas,30.1508,-102.4079
La Grange,Missouri,40.0471,-91.5024
Essex,Iowa,40.8327,-95.3038
Patterson Springs,North Carolina,35.2335,-81.5159
Alanson,Michigan,45.4425,-84.7871
New Kingstown,Pennsylvania,40.2311,-77.0728
South Webster,Ohio,38.8169,-82.7282
Cateechee,South Carolina,34.7694,-82.7767
Browning,Montana,48.5564,-113.0151
Crescent,Louisiana,30.2406,-91.2864
Roseboro,North Carolina,34.9551,-78.5137
New Kent,Virginia,37.5095,-76.9863
Lincolnville,South Carolina,33.0079,-80.156
Calvert Beach,Maryland,38.4728,-76.4895
Plain Dealing,Louisiana,32.9074,-93.6991
Grangerland,Texas,30.2539,-95.3301
Silver Lake,Minnesota,44.9041,-94.1986
Garysburg,North Carolina,36.4479,-77.5603
Philo,Ohio,39.8613,-81.9087
Amity,Arkansas,34.2662,-93.4634
Early,Iowa,42.461,-95.1526
Vienna,New Jersey,40.8698,-74.881
Taylor Ferry,Oklahoma,35.9391,-95.2989
Black Creek,North Carolina,35.6366,-77.9326
Hamer,South Carolina,34.4741,-79.3258
Hopkins,Michigan,42.6251,-85.7633
Foristell,Missouri,38.8156,-90.9627
Magazine,Arkansas,35.1534,-93.8078
Hill Country Village,Texas,29.5831,-98.4893
Bernville,Pennsylvania,40.4334,-76.1107
Wittenberg,Wisconsin,44.827,-89.1664
South Ashburnham,Massachusetts,42.6138,-71.9384
Winona,Missouri,37.0042,-91.327
Howard,South Dakota,44.0117,-97.5246
Ingold,North Carolina,34.8313,-78.3497
Fertile,Minnesota,47.5339,-96.2893
Edmund,South Carolina,33.8629,-81.1996
Lamberton,Minnesota,44.2306,-95.2676
Shelby,Alabama,33.1068,-86.5825
Corfu,New York,42.9611,-78.4028
Wells,Texas,31.4916,-94.9473
Warren,Texas,30.6127,-94.4105
Cannon Ball,North Dakota,46.3173,-100.6357
Ganado,Arizona,35.7016,-109.5504
Coalmont,Tennessee,35.3458,-85.7113
Davis,West Virginia,39.1266,-79.4609
Heidelberg,Mississippi,31.8897,-88.9878
Courtland,Alabama,34.6703,-87.326
Hillsboro,Mississippi,32.4491,-89.4889
Rhodhiss,North Carolina,35.7684,-81.4312
Waynetown,Indiana,40.088,-87.0655
Grand Coteau,Louisiana,30.4202,-92.0438
Gowrie,Iowa,42.2779,-94.2897
Mountain Village,Alaska,62.0911,-163.7209
Baroda,Michigan,41.9541,-86.4879
Hurst,Illinois,37.8349,-89.1443
Marblehead,Ohio,41.5236,-82.7285
Sunday Lake,Washington,48.2265,-122.2537
Cloudcroft,New Mexico,32.9532,-105.7326
Northwood,North Dakota,47.7384,-97.5707
Solis,Texas,26.1708,-97.844
Alma,Kansas,39.0152,-96.2871
Buckley,Michigan,44.5033,-85.672
La Tina Ranch,Texas,26.2031,-97.4764
Dallas City,Illinois,40.6353,-91.1645
Annabella,Utah,38.7059,-112.0587
Bunker Hill,Indiana,40.6601,-86.1015
Milltown,Indiana,38.3421,-86.2754
Argyle,Wisconsin,42.7014,-89.8657
Potlatch,Idaho,46.9235,-116.8976
Medaryville,Indiana,41.0803,-86.8905
Lesage,West Virginia,38.487,-82.293
Springport,Michigan,42.3783,-84.6965
Spring Hill,Pennsylvania,40.3704,-78.6691
Estelline,South Dakota,44.5768,-96.9011
Libertytown,Maryland,39.4859,-77.2482
Crystal Springs,Florida,28.183,-82.1539
Underhill Flats,Vermont,44.5232,-72.9463
Lott,Texas,31.206,-97.0334
McKinney Acres,Texas,32.2963,-102.5298
Robbinsville,North Carolina,35.3217,-83.8094
Velda Village Hills,Missouri,38.6923,-90.2877
Linn Valley,Kansas,38.3758,-94.712
Houston Acres,Kentucky,38.2146,-85.6143
Houck,Arizona,35.2714,-109.2237
Lucerne Mines,Pennsylvania,40.5559,-79.1558
Cleveland,Missouri,38.6788,-94.598
Burrton,Kansas,38.0237,-97.6715
Franklin,Alabama,32.4513,-85.7864
Genoa,Nebraska,41.4462,-97.7322
Plumerville,Arkansas,35.16,-92.643
Tohatchi,New Mexico,35.8423,-108.7503
Sheridan,Montana,45.4588,-112.1946
Okoboji,Iowa,43.3908,-95.1389
Vaughn,Montana,47.5523,-111.5608
Henefer,Utah,41.0137,-111.4931
Beckville,Texas,32.2436,-94.4561
Malin,Oregon,42.0133,-121.4096
Gouldsboro,Pennsylvania,41.2429,-75.4449
Hankinson,North Dakota,46.0734,-96.8918
Greendale,Missouri,38.6938,-90.3125
Sheridan,Michigan,43.2086,-85.0739
Welcome,Minnesota,43.6662,-94.6073
Branchville,New Jersey,41.1471,-74.7494
Pittsville,Wisconsin,44.439,-90.1301
Brownstown,Illinois,38.9942,-88.9554
Jackson Heights,North Carolina,35.2236,-77.6333
Kenansville,North Carolina,34.9598,-77.9659
Rosa Sánchez,Puerto Rico,18.0617,-65.9136
Vienna,Missouri,38.1874,-91.9501
Simonton,Texas,29.6824,-95.991
Modjeska,California,33.7091,-117.6299
Benton,Wisconsin,42.57,-90.3835
Rockford,Ohio,40.6912,-84.6497
McGill,Nevada,39.4019,-114.7775
Buena Vista,California,38.2975,-120.9174
Toughkenamon,Pennsylvania,39.8313,-75.7565
New Vernon,New Jersey,40.7343,-74.4877
St. Mary of the Woods,Indiana,39.5123,-87.4631
Island Pond,Vermont,44.8125,-71.8862
Tilghman Island,Maryland,38.7008,-76.3353
North DeLand,Florida,29.0484,-81.2966
Lake Arrowhead,Wisconsin,44.2036,-89.8377
Spring Valley,Kentucky,38.2968,-85.6108
Petaluma Center,California,38.2506,-122.7888
Polk,Pennsylvania,41.369,-79.9311
Battle Creek,Iowa,42.317,-95.6
Mabel,Minnesota,43.5198,-91.768
Danielsville,Georgia,34.1238,-83.2202
Riegelsville,Pennsylvania,40.5965,-75.1988
McKee,Kentucky,37.43,-83.9859
Edgewater,Alabama,33.5287,-86.9572
Gallant,Alabama,34.0013,-86.2304
Sabana,Puerto Rico,18.4643,-66.3517
Lake Roesiger,Washington,47.9837,-121.9128
Normangee,Texas,31.03,-96.1161
Belview,Virginia,37.1688,-80.511
Siren,Wisconsin,45.7826,-92.3823
Royal Center,Indiana,40.8643,-86.5001
Glasford,Illinois,40.5728,-89.813
Helena,Mississippi,30.4881,-88.5056
Coal Hill,Arkansas,35.4375,-93.6647
Hubbard Lake,Michigan,44.8108,-83.5605
Stebbins,California,35.4056,-119.3142
Indian Creek,Illinois,42.2272,-87.9783
Osceola,Nebraska,41.1781,-97.5498
Lopatcong Overlook,New Jersey,40.6971,-75.1452
Nickerson,Kansas,38.1488,-98.0883
Valley Head,Alabama,34.5558,-85.6224
Santa Clara Pueblo,New Mexico,35.9726,-106.0927
Peru,Nebraska,40.4786,-95.7313
Rockford,Tennessee,35.8328,-83.9358
Liberty,Mississippi,31.1611,-90.8006
Mignon,Alabama,33.1948,-86.265
Ladonia,Texas,33.4283,-95.9482
Lakeville,Connecticut,41.9595,-73.4485
Edon,Ohio,41.5562,-84.7693
Mifflintown,Pennsylvania,40.5713,-77.3951
Cottonwood Falls,Kansas,38.3686,-96.5425
Woodlawn Park,Kentucky,38.2615,-85.6306
Hennepin,Illinois,41.2589,-89.3216
Ponca,Nebraska,42.5649,-96.7092
Round Lake,New York,42.9376,-73.7958
Russellville,Missouri,38.5127,-92.4385
Scranton,South Carolina,33.9174,-79.7441
Gary,West Virginia,37.3619,-81.5415
Wallowa,Oregon,45.5704,-117.5286
Clifton,Idaho,42.1873,-112.0046
St. Lucie Village,Florida,27.4967,-80.3417
Knoxville,Pennsylvania,41.9605,-77.4379
East Herkimer,New York,43.0316,-74.9636
Benns Church,Virginia,36.937,-76.5842
Gardiner,Montana,45.057,-110.7421
Berlin,Georgia,31.068,-83.6232
Hesperia,Michigan,43.5691,-86.0407
Diamondville,Wyoming,41.7772,-110.5357
Crossville,Illinois,38.1626,-88.0643
New Site,Alabama,33.0282,-85.7801
Grand View Estates,Colorado,39.5439,-104.8206
Tribune,Kansas,38.472,-101.7546
Quinton,Oklahoma,35.1265,-95.3664
West Concord,Minnesota,44.1529,-92.8995
Wadley,Alabama,33.1239,-85.5683
Winslow,Indiana,38.3834,-87.213
Los Indios,Texas,26.0493,-97.7351
Germanton,North Carolina,36.2587,-80.236
Montezuma,Kansas,37.5925,-100.45
Stoddard,Wisconsin,43.6624,-91.2179
Gifford,Illinois,40.3079,-88.0214
West Bend,Iowa,42.96,-94.4457
Washington,Louisiana,30.615,-92.0594
Stockbridge,Wisconsin,44.0717,-88.3104
Qulin,Missouri,36.5977,-90.2522
Stoneboro,Pennsylvania,41.3336,-80.112
Pound,Virginia,37.126,-82.6071
New Berlin,Texas,29.4892,-98.1094
Mechanicsburg,Illinois,39.8021,-89.4067
Gobles,Michigan,42.3617,-85.8774
Buras,Louisiana,29.3528,-89.5247
Conway,North Carolina,36.4371,-77.2288
Eastview,Tennessee,35.0877,-88.5518
DeBordieu Colony,South Carolina,33.3707,-79.1776
Matlacha,Florida,26.6303,-82.0718
Cimarron,New Mexico,36.5083,-104.9104
San Ildefonso Pueblo,New Mexico,35.8955,-106.1225
Patterson,Georgia,31.3853,-82.1373
Aulander,North Carolina,36.228,-77.1136
Orangeville,Illinois,42.4659,-89.6469
Powder Horn,Wyoming,44.6912,-106.9728
Terrytown,Nebraska,41.8465,-103.6706
Brandon,Wisconsin,43.7352,-88.7819
Breesport,New York,42.1816,-76.7358
Sheffield,Illinois,41.358,-89.7391
Cushing,Texas,31.8126,-94.8412
Blairsville,Georgia,34.876,-83.9546
Gallatin Gateway,Montana,45.5899,-111.1953
Laguna,New Mexico,35.0473,-107.4031
Deerfield,Kansas,37.9819,-101.1332
Shepherd,Montana,45.9468,-108.3462
Grazierville,Pennsylvania,40.6576,-78.2713
Mount Hope,Kansas,37.8735,-97.6619
Fremont,Iowa,41.2125,-92.4338
Maury City,Tennessee,35.8145,-89.2239
Misericordia University,Pennsylvania,41.346,-75.971
Hastings,Florida,29.7145,-81.499
Trego,Montana,48.6558,-114.929
San Antonito,New Mexico,35.1574,-106.3475
Benton,Kansas,37.7882,-97.1078
Maxwell,Iowa,41.8912,-93.3962
Krotz Springs,Louisiana,30.5323,-91.7518
Poulan,Georgia,31.5145,-83.7898
Pringle,Pennsylvania,41.2774,-75.9012
Kansas,Illinois,39.5544,-87.9396
Shalimar,Florida,30.4435,-86.583
Bajandas,Puerto Rico,18.1601,-65.7831
Santa Fe Foothills,New Mexico,35.6279,-105.898
Rosa,Alabama,33.9899,-86.5045
Burnsville,Mississippi,34.8348,-88.3177
Laurel Park,Virginia,36.6871,-79.7872
Pine Lake,Georgia,33.7906,-84.2061
East Stone Gap,Virginia,36.8657,-82.7435
Newton,Utah,41.8612,-111.9909
Peconic,New York,41.0369,-72.459
Patton Village,California,40.1407,-120.1782
Weir,Mississippi,33.2635,-89.2905
Paragon Estates,Colorado,39.9802,-105.1812
Frenchburg,Kentucky,37.9542,-83.6226
Cooleemee,North Carolina,35.8125,-80.5563
Murray,Connecticut,41.1974,-73.2895
New Bethlehem,Pennsylvania,41.0044,-79.3283
Porum,Oklahoma,35.3571,-95.2637
Bowmans Addition,Maryland,39.6863,-78.7551
Hills,Iowa,41.5569,-91.5362
East Prospect,Pennsylvania,39.9711,-76.5214
Enhaut,Pennsylvania,40.2324,-76.8253
North Perry,Ohio,41.8,-81.1241
Bowman,South Carolina,33.3483,-80.6843
Brookport,Illinois,37.1261,-88.6276
Ashkum,Illinois,40.8783,-87.9533
West Point,Iowa,40.7145,-91.4527
Shenandoah Shores,Virginia,38.9621,-78.1414
Cedar Bluffs,Nebraska,41.3972,-96.6097
Clay City,Illinois,38.6858,-88.3486
Olympian Village,Missouri,38.1347,-90.4582
White Springs,Florida,30.3317,-82.7562
Redmond,Utah,39.0057,-111.867
Lowden,Iowa,41.8589,-90.923
Oilton,Oklahoma,36.0827,-96.5815
Colman,South Dakota,43.9835,-96.8148
Holly Pond,Alabama,34.1696,-86.6125
Lebo,Kansas,38.4156,-95.8622
New Castle,Kentucky,38.4334,-85.1689
Armstrong,Iowa,43.3944,-94.4836
Bracey,Virginia,36.5762,-78.1107
Arena,Wisconsin,43.1636,-89.9103
Wilson,Kansas,38.8255,-98.475
Watterson Park,Kentucky,38.189,-85.6864
Mosses,Alabama,32.1802,-86.6888
Boys Town,Nebraska,41.2558,-96.1292
Pennville,Indiana,40.4919,-85.147
Rutland,Ohio,39.0412,-82.1285
St. Mary's,Alaska,62.0718,-163.2805
Carrolltown,Pennsylvania,40.6048,-78.7071
Poplar,Montana,48.1105,-105.1969
Burneyville,Oklahoma,33.9043,-97.2903
Moncure,North Carolina,35.6239,-79.0769
St. Stephen,Minnesota,45.701,-94.2742
Mertztown,Pennsylvania,40.5033,-75.6674
Flint Creek,Oklahoma,36.1765,-94.7436
Carlls Corner,New Jersey,39.4659,-75.2036
Waldron,Indiana,39.4535,-85.663
Warsaw,Minnesota,44.2576,-93.3771
Ivy,Virginia,38.0611,-78.5987
Hometown,West Virginia,38.5289,-81.8552
Kilmichael,Mississippi,33.4403,-89.5665
Choctaw,Louisiana,29.8457,-90.7238
Magdalena,New Mexico,34.1095,-107.2319
Alexandria,South Dakota,43.6541,-97.7798
Mendon,Michigan,42.0089,-85.4544
Cleveland,New York,43.2398,-75.8846
Oakman,Alabama,33.7141,-87.389
East Bernstadt,Kentucky,37.1923,-84.1209
Boyce,Virginia,39.0933,-78.0601
Reid Hope King,Texas,25.9227,-97.4141
Fordland,Missouri,37.1556,-92.9416
Bolton,Mississippi,32.3546,-90.4586
Montandon,Pennsylvania,40.9654,-76.8529
Amanda,Ohio,39.6501,-82.7414
Port Royal,Pennsylvania,40.5338,-77.3894
Van Wyck,South Carolina,34.8531,-80.8333
Watkins,Minnesota,45.3153,-94.412
Netarts,Oregon,45.4356,-123.9344
Bloomsbury,New Jersey,40.6537,-75.084
Temple,Oklahoma,34.273,-98.235
New Hope,Tennessee,35.0044,-85.6598
Dulac,Louisiana,29.3864,-90.7081
Svensen,Oregon,46.1543,-123.6528
Etna,Ohio,39.9544,-82.6878
Green Harbor,Massachusetts,42.068,-70.6499
Vandling,Pennsylvania,41.631,-75.4703
Avery,Texas,33.5521,-94.7803
Smith River,California,41.9233,-124.149
Marcy,New York,43.1373,-75.268
Meyers Lake,Ohio,40.8159,-81.4165
Monterey Park,New Mexico,34.7511,-106.653
Lynn,Alabama,34.0548,-87.5555
Pioneer Junction,Montana,48.3157,-115.5182
Walnut,Mississippi,34.9497,-88.9236
Varnamtown,North Carolina,33.943,-78.2363
Tovey,Illinois,39.5883,-89.4486
Tucker,Mississippi,32.708,-89.0498
St. Jo,Texas,33.695,-97.5231
Clinton,Montana,46.7718,-113.7169
Mooresburg,Tennessee,36.3531,-83.2362
Ocracoke,North Carolina,35.1264,-75.9212
Annetta South,Texas,32.6743,-97.6482
Soudersburg,Pennsylvania,40.015,-76.1529
Terramuggus,Connecticut,41.6343,-72.4693
North,South Carolina,33.6164,-81.103
Miner,Missouri,36.8972,-89.5355
La Veta,Colorado,37.5085,-105.0085
Boyden,Iowa,43.1892,-96.0032
Loon Lake,Washington,48.0661,-117.6288
Sebeka,Minnesota,46.6292,-95.0879
Rib Lake,Wisconsin,45.3195,-90.203
Cowen,West Virginia,38.411,-80.5542
Walnut Grove,Tennessee,36.489,-86.6057
Lilly,Pennsylvania,40.4244,-78.6202
Holly,Colorado,38.0554,-102.1247
Sutton,West Virginia,38.6663,-80.7116
Rockwood,Pennsylvania,39.9157,-79.1574
Colo,Iowa,42.0145,-93.3186
Hills,Minnesota,43.5277,-96.3594
Morristown,Minnesota,44.2239,-93.4445
Pine Harbor,Texas,32.7716,-94.4992
Knippa,Texas,29.3076,-99.6329
Cecilton,Maryland,39.4047,-75.8675
Hilldale,Pennsylvania,41.2869,-75.836
Jarratt,Virginia,36.816,-77.4689
Pearl City,Illinois,42.2668,-89.8271
Clarks,Louisiana,32.0288,-92.1408
Canyon City,Oregon,44.3931,-118.9494
White Mills,Pennsylvania,41.535,-75.2021
Cumby,Texas,33.1354,-95.8394
Powderly,Kentucky,37.2374,-87.1589
Matinecock,New York,40.864,-73.5818
Livingston,Illinois,38.9684,-89.7641
Houtzdale,Pennsylvania,40.8251,-78.3511
Villa Calma,Puerto Rico,18.4428,-66.2321
Davidsville,Pennsylvania,40.2348,-78.9356
La France,South Carolina,34.6115,-82.7667
Aquasco,Maryland,38.5913,-76.7074
Klawock,Alaska,55.5556,-133.0868
New England,North Dakota,46.5408,-102.8669
Oscoda,Michigan,44.425,-83.3339
Bell Hill,Washington,48.055,-123.0869
Greene,Maine,44.1898,-70.1418
Crystal Beach,New York,42.8095,-77.2582
Westover Hills,Texas,32.7437,-97.4123
Boswell,Indiana,40.5173,-87.3754
Lecompte,Louisiana,31.0881,-92.4
Mermentau,Louisiana,30.1874,-92.584
O'Donnell,Texas,32.9652,-101.8309
Bryson,Texas,33.1636,-98.3894
Adairville,Kentucky,36.671,-86.856
Parker Strip,Arizona,34.2797,-114.1277
Pinnacle,North Carolina,36.323,-80.4241
Bloomsdale,Missouri,38.0146,-90.2213
Silver Springs,New York,42.6605,-78.0855
Bluewater,Arizona,34.1681,-114.2667
Georgetown,Pennsylvania,39.9426,-76.0789
Evansville,Illinois,38.0889,-89.9322
Volente,Texas,30.4454,-97.908
Plymptonville,Pennsylvania,41.0426,-78.4466
Horseshoe Bend,Idaho,43.9165,-116.1997
Dexter,New York,44.0111,-76.0425
Afton,Oklahoma,36.6965,-94.9575
Deshler,Nebraska,40.1396,-97.7233
Buffalo City,Wisconsin,44.2203,-91.8579
Cheyenne,Oklahoma,35.6109,-99.6763
Gadsden,Arizona,32.5564,-114.7811
Deer Lake,Pennsylvania,40.6213,-76.0565
Belle Center,Ohio,40.509,-83.7453
Green River,Utah,38.9935,-110.1723
Acomita Lake,New Mexico,35.0658,-107.6165
McClure,Ohio,41.3709,-83.9415
St. Joseph,Tennessee,35.0331,-87.5007
Pleasant Hill,North Carolina,36.258,-80.8904
Marion,Michigan,44.1006,-85.1438
Worden,Illinois,38.9316,-89.8402
Tortugas,New Mexico,32.2697,-106.7546
Science Hill,Kentucky,37.1741,-84.6329
Santa Margarita,California,35.3895,-120.6081
Selma,Oregon,42.2797,-123.6151
Roachdale,Indiana,39.8491,-86.8004
Disputanta,Virginia,37.1236,-77.2249
Tivoli,New York,42.0587,-73.9119
Cotton Valley,Louisiana,32.8135,-93.4228
Sunol,California,37.59,-121.8847
Middle Amana,Iowa,41.7948,-91.9015
Knik River,Alaska,61.4606,-148.9155
Frontón,Puerto Rico,18.3097,-66.5603
Sunrise Lake,Pennsylvania,41.3135,-74.9621
Council,Idaho,44.7328,-116.4376
Evarts,Kentucky,36.8645,-83.1926
Freeburg,Pennsylvania,40.7625,-76.9408
Alpine,Wyoming,43.1646,-111.02
Jasper,Missouri,37.3354,-94.3023
Logan,Kansas,39.6617,-99.5673
Clarence,Pennsylvania,41.0466,-77.9507
Sand Rock,Alabama,34.2312,-85.7704
Hornbeck,Louisiana,31.3266,-93.396
Wiconsico,Pennsylvania,40.5742,-76.6775
Gibbon,Minnesota,44.5332,-94.5242
Ashland,Kansas,37.1867,-99.7697
Exira,Iowa,41.5919,-94.8811
Chevy Chase Section Five,Maryland,38.984,-77.074
Freeport,Minnesota,45.6626,-94.6888
Raymond,Iowa,42.4694,-92.2297
Pilot Knob,Missouri,37.6236,-90.6455
Mansión del Sol,Puerto Rico,18.4371,-66.1937
Lilydale,Minnesota,44.9095,-93.1305
Alburnett,Iowa,42.1488,-91.6205
Weiner,Arkansas,35.6197,-90.9054
Port Gamble Tribal Community,Washington,47.8488,-122.5571
Gray Court,South Carolina,34.6079,-82.1143
Basin City,Washington,46.589,-119.1566
Beech Mountain,North Carolina,36.2104,-81.8875
Onaway,Michigan,45.3589,-84.2274
Wellston,Oklahoma,35.686,-97.0615
Darbydale,Ohio,39.8545,-83.1795
Cedar Crest,New Mexico,35.1114,-106.3802
Ashton,Illinois,41.8682,-89.2225
Newborn,Georgia,33.5164,-83.6959
Luthersville,Georgia,33.2096,-84.7442
Matador,Texas,34.015,-100.8211
Colton,South Dakota,43.7871,-96.928
Lanesville,Indiana,38.2394,-85.9821
Mountain Gate,California,40.7185,-122.3262
Willow Lake,Illinois,42.3333,-89.6356
Ossian,Iowa,43.147,-91.7645
Napoleon,North Dakota,46.5039,-99.7683
Readlyn,Iowa,42.7037,-92.225
Curtis,Nebraska,40.6336,-100.5112
Indian Springs,Nevada,36.5719,-115.7204
Sunlit Hills,New Mexico,35.5957,-105.921
Axtell,Nebraska,40.4798,-99.1292
Grandview,Indiana,37.937,-86.9842
Kinston,Alabama,31.22,-86.1705
Boswell,Oklahoma,34.0278,-95.8685
New Hamburg,New York,41.5891,-73.9428
Moorcroft,Wyoming,44.2645,-104.9476
Mason,West Virginia,39.0181,-82.0316
Golinda,Texas,31.3715,-97.0765
East Bend,North Carolina,36.2178,-80.5085
Bremond,Texas,31.1657,-96.676
Penn State Berks,Pennsylvania,40.3612,-75.976
Grand Junction,Iowa,42.033,-94.2369
Blue Ridge Shores,Virginia,38.1091,-78.0236
Pardeesville,Pennsylvania,41.0006,-75.968
Mill Creek,West Virginia,38.7319,-79.9725
Bogue,North Carolina,34.698,-77.0311
Monroe,Oregon,44.3168,-123.2989
Roseville,Illinois,40.7307,-90.6638
Light Oak,North Carolina,35.2867,-81.4775
Chemung,Illinois,42.4162,-88.6641
Belle Terre,New York,40.9607,-73.0672
Pendleton,Texas,31.1953,-97.3368
Pembroke,Kentucky,36.7752,-87.358
Quasqueton,Iowa,42.3945,-91.7578
Parks,Louisiana,30.2172,-91.8271
Elkton,Michigan,43.8183,-83.1809
Carson,Iowa,41.2356,-95.4199
Fallon Station,Nevada,39.415,-118.7165
South La Paloma,Texas,27.8947,-97.9685
Cammack Village,Arkansas,34.7808,-92.3449
Copake Lake,New York,42.1416,-73.5903
Sharpsville,Indiana,40.3797,-86.0869
Pellston,Michigan,45.5519,-84.783
Gilbertville,Iowa,42.4182,-92.2141
Addyston,Ohio,39.1371,-84.7104
Bigelow Corners,Connecticut,41.4694,-73.5057
Pickensville,Alabama,33.2336,-88.2744
Ashmore,Illinois,39.5306,-88.0201
Memphis,Indiana,38.4891,-85.7679
Ulm,Montana,47.4197,-111.5252
La Center,Kentucky,37.0749,-88.9748
Chatom,Alabama,31.4691,-88.246
Blooming Grove,Texas,32.0924,-96.7173
North Topsail Beach,North Carolina,34.4931,-77.434
Quapaw,Oklahoma,36.9497,-94.7805
Northwest,North Carolina,34.316,-78.1448
Wauzeka,Wisconsin,43.0851,-90.8995
Franklin,Idaho,42.0124,-111.8036
West Warren,Massachusetts,42.2168,-72.2366
Gaston,Indiana,40.314,-85.501
Sugar Grove,Virginia,36.7689,-81.4075
Minkler,California,36.7276,-119.4589
Skyland Estates,Virginia,38.9329,-78.085
Taconic Shores,New York,42.1193,-73.5531
Fountain City,Wisconsin,44.1202,-91.697
Chesapeake City,Maryland,39.528,-75.8095
Courtland,Mississippi,34.2411,-89.9433
Seligman,Missouri,36.5231,-93.9387
Quitman,Arkansas,35.3817,-92.2147
Wiscon,Florida,28.5409,-82.4664
Melbourne,Iowa,41.9416,-93.1023
Prospect,North Carolina,34.7359,-79.2251
Scranton,Kansas,38.7778,-95.7402
Duncan,Arizona,32.7344,-109.0972
Dale,South Carolina,32.5555,-80.7015
Fern Forest,Hawaii,19.4648,-155.1324
Ingleside on the Bay,Texas,27.8303,-97.2211
Green Valley,Illinois,40.4072,-89.6443
Hillside,New York,41.9177,-74.0337
Utica,Mississippi,32.1061,-90.6221
Vader,Washington,46.4046,-122.9569
Doe Run,Missouri,37.7454,-90.4994
Elizabeth,West Virginia,39.0616,-81.3979
Oneida,Illinois,41.0722,-90.2247
Upper Bear Creek,Colorado,39.6319,-105.4154
Oshkosh,Nebraska,41.408,-102.3452
Pepin,Wisconsin,44.4425,-92.1481
Bingen,Washington,45.7139,-121.4704
Valley Brook,Oklahoma,35.4027,-97.4814
Shannon,Illinois,42.1525,-89.7402
Cheneyville,Louisiana,31.011,-92.29
Grapeview,Washington,47.3316,-122.8413
Lenox,Georgia,31.2672,-83.4673
Woolrich,Pennsylvania,41.1865,-77.3738
Sterling,Oklahoma,34.7494,-98.1725
Reeseville,Wisconsin,43.3062,-88.8445
Refton,Pennsylvania,39.9474,-76.2386
Spring Ridge,Pennsylvania,40.3533,-75.9892
Whitecone,Arizona,35.6037,-110.0791
Le Grand,Iowa,42.0067,-92.775
Sioux Rapids,Iowa,42.8916,-95.1484
Walnut Springs,Texas,32.0562,-97.7507
Eldon,Iowa,40.9181,-92.2182
Solon Springs,Wisconsin,46.3495,-91.8207
Plains,Georgia,32.0331,-84.3946
Independence,California,36.8275,-118.2132
New Haven,Kentucky,37.6592,-85.5886
Winter Park,Colorado,39.8785,-105.7828
San Jose,New Mexico,36.0367,-106.1004
Golconda,Illinois,37.3619,-88.487
Weir,Kansas,37.3095,-94.7741
Pamelia Center,New York,44.0356,-75.9033
Grove City,Minnesota,45.1481,-94.6815
Remington,Virginia,38.5346,-77.8083
Livingston Manor,New York,41.8931,-74.8255
Rock Island,Oklahoma,35.1831,-94.4811
Waynesville,Georgia,31.2263,-81.788
Kapp Heights,Pennsylvania,40.8995,-76.809
Bradley Junction,Florida,27.7942,-81.9784
Coulterville,Illinois,38.185,-89.6045
Bartelso,Illinois,38.5371,-89.4672
Hanover,Illinois,42.2553,-90.2737
Paguate,New Mexico,35.1473,-107.3814
